tinyId,valueMeaningCode,valueMeaningDefinition
0AS3WDnucdw,2,NA
s4tq4X7BTR4,2,NA
0c25ju_6c,2,NA
i7Xrcb_V1_,2,NA
t8LGpmTelW,2,NA
EvAPTfEnzuC,2,NA
z7aHKgeY0SA,2,NA
zxE4uXghFVs,2,NA
ahDdzcxhYd9,2,NA
X2V89oq1ht2,2,NA
G5kBVaJ8sg,2,NA
SQqZAY5hYQ,2,NA
TOOp1lZcLw,2,NA
5r3yGVwaB_,2,NA
AtEm670TYt5,2,NA
eVuOo1UuDme,2,NA
GvXXNU6jkBD,2,NA
pbb8ZoJCh4q,2,NA
4PTUvQR8W3_,2,NA
9rnVqVPjgjM,4,NA
LPgEJ0e3ZC,3,NA
q2uY9_eSxG,2,NA
doPdrw_Z4_,2,NA
thRU8CAU4U,2,NA
W0HOB2jmtE,2,NA
BJXcK_v6ErD,2,NA
xzuVBdYsjAP,2,NA
YfHFJ2HjC4J,2,NA
WZryB5EzRL,2,NA
_KMPX_mVN,2,NA
9U9GyUuGlf,2,NA
_LaDj7bFzh,2,NA
_7Mn021tnN,2,NA
MA5KgF72jhn,3,NA
_JB_9rTA74o,3,NA
Mxz_ma96CVQ,3,NA
QJlyxwN9oSA,4,NA
G3iED7Kj_y,7,NA
dGArCTNRVSq,2,NA
RU1P76mNfDA,2,NA
JmApYupzW7z,2,NA
VgoipAmMSg,2,NA
lFAT_TwK36,10,NA
AWrX3wvVrwt,3,NA
X1kJlv45iB0,4,NA
mViuD67zA2,3,NA
mJRCPN5sSR,4,NA
jGZ2Mb72OSv,5,NA
OCty8sPn7Mf,6,NA
qkOQe2DMm1a,4,NA
2ABg_stbS2P,7,NA
JpFEgOs5kQz,2,NA
mwY_GKro0Sz,3,NA
wgaGy_bWg,6,NA
tEMN9q7nSdM,4,NA
KZUmUnSyk,3,NA
VjfYWw0N0_T,5,NA
jb1yJpV0r27,2,NA
xg0AqWVStEA,4,NA
tzC18ThN7es,2,NA
KUupr12JK7P,2,NA
3aaRxcbuBMB,3,NA
wCCuAjVpuGw,3,NA
E2VTHYNa8Y2,2,NA
SAY910sp5bz,3,NA
mezzBt3qppK,2,NA
4FvCn0Tut7Z,2,NA
fPuPSw1hosW,3,NA
aNR3d96cAOE,3,NA
bxGSU8Qwasf,2,NA
NJhYdE5nDeq,3,NA
gVXhcwg6cXh,3,NA
wz2TNMzA_RW,3,NA
xdSxkD458BK,2,NA
q1NR6tOYQ2N,2,NA
cJq65fkVv7E,4,NA
XOoreevrA6J,3,NA
mF6hUJRsXDF,3,NA
P5czq9uOuA6,4,NA
XyhCgEqjBA,10,NA
XJnmlOEcorR,3,NA
m1ZzPEqsHA,2,NA
Xk2EeOE5jH0,3,NA
GSY4vmwkIB,3,NA
QkqNlOVqsBR,3,NA
mJx9M49sSA,5,NA
4E508QyCg3,4,NA
a27VDMxwN,8,NA
XJiLe8VqjHR,11,NA
XyIgdVciBR,12,NA
m1MfvEqoB0,2,NA
71MExdN9orC,3,NA
7yMdgPEcjSR,10,NA
s_5gyIMLx,3,NA
QJcRN45orC,2,NA
QkvqX45jSA,20,NA
m1pWDV5orR,2,NA
q5v5ftkuk,11,NA
XdwjpO2ci,6,NA
glI3FxUHc,16,NA
bCp4pka6o,13,NA
mkbwgIV5srR,11,NA
XJ0mldV9irR,3,NA
7k70V45srA,2,NA
71EQxfN5oB0,15,NA
7yC_vE9oBC,2,NA
QyHSwE5irA,3,NA
8lLB_lp5g,11,NA
7y20NN9orC,2,NA
XkbLxLVqorC,11,NA
XkFulL45iBR,37,NA
Q1cIvV9iBR,12,NA
uOAujOQOy,3,NA
mywogfNqirC,10,NA
Lceu40SGy,3,NA
MymsArVG_,2,NA
71bANVciHA,2,NA
71MREV5sH0,2,NA
QJ1Qf45orA,8,NA
71xfeZNcoHA,4,NA
Qkp6NV5oBC,2,NA
0gt2q5irE,2,NA
QJlLeI4qoB0,11,NA
ZemJMsmYs,11,NA
Xy3ffN9sB0,8,NA
QJs0EEqiHA,2,NA
XyznWE9oBA,4,NA
3kkmVcZbJ,12,NA
QJIU7N9ir0,14,NA
71szzNqiHC,8,NA
5G7bfFFDa,11,NA
mkunGNqjrA,13,NA
QJ2UgUN5oBC,11,NA
XJgwxUE9iBR,11,NA
7JuexXEqsBR,6,NA
NOJTJ3QYe,2,NA
7yNSvEcjBC,3,NA
71l04E5jBC,2,NA
Q1yzlWV9jSA,4,NA
NExhBnIDEq,11,NA
Mp_7aGDk,3,NA
SZlKCQ_Uq,3,NA
QkoXxOE9irA,3,NA
mJBHlZVcsS0,5,NA
XkcMfEqjHC,8,NA
0GSy2_Qy,4,NA
QJuUxUV9jSC,11,NA
EhLTV5hVim,8,NA
m1vUl8VcsHR,11,NA
71Gvl8Eqjr0,11,NA
KlWD9OcIY,12,NA
K4SYoisgE,3,NA
Qy8MeDNcsSR,3,NA
YsZzlqEPy,4,NA
XkGMxm4ciBA,31,NA
QJD3NVcsrA,5,NA
Qk_Xf4qsrA,8,NA
o9io2jlviI,2,NA
XJxXdN9sHC,4,NA
7kgNldNciS0,3,NA
m1vvg8N9oSA,4,NA
QJE4e_V5sH0,3,NA
XkNSx_VcoHA,5,NA
QJlGDEqiSA,2,NA
mJjVeuNcoSR,3,NA
Q1chGE9oS0,8,NA
mypNguEqoBC,3,NA
Xy3py_q05X,3,NA
7k1O7lrRf,3,NA
g8JhEu1DX2j,24,NA
z3HaZCkks6A,4,NA
TC9C200TLz,2,NA
j0kBF6ghw0,2,NA
wUbNdUHHbme,3,NA
Z8XkHyrcFz,4,NA
r_r4CIcxgU,4,NA
myZlX9RcQ,4,NA
mkql5UmxH0z,7,NA
XkmmxlQ909m,4,NA
mkMxqLmeS0f,7,NA
mJhXgg7cRqm,2,NA
7J6XgemcCcQ,7,NA
XJJ4exQ50qQ,4,NA
7k8eq8QxS0f,7,NA
mk7ExlXcAc7,2,NA
mJdgqImlSAz,7,NA
XkymggQcAc7,3,NA
71ee9U7xBRz,7,NA
Q1XZgX5057,2,NA
7kNZlmcRqQ,7,NA
7JwXxgmcR5m,2,NA
XyVe587er0z,7,NA
QyrEgg79A5m,4,NA
71Yl9LmgB0M,7,NA
XJ_7lemc09X,4,NA
Q1Ze587erAG,7,NA
XkKXlx7c0c7,2,NA
mJcQgemcAcQ,7,NA
m1smlxX50q7,4,NA
mySxqIXlS0G,7,NA
QyWEggmc05Q,2,NA
71vecI7lrAz,7,NA
mk6zee79R5m,3,NA
Xyke5L7gr0G,7,NA
7J_Wgm9CcX,2,NA
X1zWl7qAq7,7,NA
mJSQee7cC57,2,NA
7y7gcL7eHCz,7,NA
O8GSAR3aRjg,6,NA
g2T3x6vuCpc,5,NA
1Ff4qmrHH1C,7,NA
SVKWABD2mNm,2,NA
04oFyKFOM,7,NA
zEmxxCpBhwe,3,NA
15P78YGg,7,NA
rkvJ_YtQz,7,NA
5CR6Vmo_Q8,7,NA
gW7qob7oFeA,5,NA
7kzPGPFTpI,2,NA
X1MgoZd9A5m,2,NA
XvuRNQXeg09,3,NA
rW35JYsIe,2,NA
X1twtFapU,2,NA
AW9TVCgnArK,4,NA
_csU_CmNk6s,7,NA
uUmpH5Eyb4m,3,NA
XkOrl449iSA,2,NA
myIoxgE9jSR,7,NA
GtdxD656bxG,4,NA
71hjvmgSAf,2,NA
Xy6iDmxBCf,2,NA
mkcZqLXeBRG,6,NA
mkPbcImeS0M,6,NA
7kIbq8XeSAz,6,NA
7yHW5I7eB0M,6,NA
Q1sImerRM,6,NA
Q1bjIQxBCz,6,NA
myAl587lBRM,6,NA
71hlqIXeSRf,6,NA
717jUmlHRM,6,NA
my0_5UQgBAf,6,NA
X1OWc8QeHRM,6,NA
XJ3Z9UXeH0z,6,NA
XyxZc87xS0z,6,NA
QkzW9LmlBRG,6,NA
QkVb98QgBRz,6,NA
m11Mc8QgHRG,6,NA
XJejLmgH0z,6,NA
mJpe5UQeBRM,6,NA
XyjgcLmxHAG,6,NA
7yMiL7eSRM,6,NA
XkF_q8meH0f,6,NA
QJpZcU7xSAG,6,NA
myjW98meBCG,6,NA
mkJbc8mlSAM,6,NA
Xk_Z9LmgS0f,6,NA
mk7Z9I7gB0G,6,NA
meUvbrHNh3o,15,NA
B8wUNZjTO00,1,NA
cJ3hjQG73B_,2,NA
et2Nn_RJ1fG,16,NA
F7o2qFbTQv3,3,NA
D_Mwr0Ggy,2,NA
QdzMw_NHvUt,6,NA
FmxQTUku2uD,5,NA
2dV_9bk8JNh,5,NA
wT8A5W5JsBR,5,NA
fnfrgByaAt8,5,NA
TJ8S4KXSMAC,5,NA
KhtjHHgzApA,5,NA
BU52o67Gzu0,5,NA
JUAq86s1Q7O,5,NA
WEoY1pwRejM,2,NA
KpFWGUd2Hf4,5,NA
MjjfW1qDKHv,5,NA
PK9KQncvMwt,5,NA
M89fFRAvsdS,5,NA
f4v3MhzRqua,5,NA
ZAht9SuV6nD,5,NA
E_6S3dtnmAj,5,NA
dhy61hFHPq8,5,NA
rr2WADovujn,5,NA
m1tPMO8ZvKP,5,NA
jJd_ho3AOuK,5,NA
4MJd40Qo9ZS,5,NA
gGnrUsmMNEo,5,NA
ZwRGfRfG2h8,5,NA
_8CvXVwytsh,5,NA
tssxz85Nvoh,5,NA
0rACX9J2psN,5,NA
EFGFd7K5spu,2,NA
EbqRYaSXoSy,5,NA
kMmOkuGWg4N,5,NA
QAAEsHRkVCH,2,NA
fm2JxUcXOsQ,5,NA
rMQ8xdueenX,5,NA
bAH1FBkWGQu,5,NA
KHNpyWWDb0Q,3,NA
aEOuh8a67t3,5,NA
WA8K2Q9Shq1,5,NA
FrsPCEWoa0b,5,NA
hP7Onn6rACw,5,NA
E3egfZ4YVO1,5,NA
2h4TWHrV110,5,NA
Hz3VAHmjS57,5,NA
47DkqhmRPhK,5,NA
dWxsfVnPDQb,5,NA
wmhyGCechYM,5,NA
tPwf2SqoR_R,5,NA
dCTnwkh7pXy,5,NA
wnt9gshxetg,5,NA
6spgCtBuqQ_,6,NA
ARWTWHZrvoj,6,NA
4UpysrgTMR0,3,NA
B6BfoazxgHy,6,NA
PNGdWS3qYY_,5,NA
Tax5pdQQqa8,5,NA
JN7TuZA2jq1,6,NA
GX1Bn0kq4EW,2,NA
VGkMntoHBq5,2,NA
eGacfKYYek9,2,NA
3cuvAZRkY0G,2,NA
H89ZOZZvKxJ,2,NA
tfjR7bPcbxF,6,NA
3TTZpudabvh,6,NA
WZtqeUsGWcj,6,NA
MczXU_2oNfY,3,NA
kng6U8v1bA0,6,NA
toqezJxc4mK,6,NA
Qg22H9fNteo,6,NA
xCNYPRHcKaT,6,NA
Ds_ufn4Xg4o,6,NA
rkh4tQrOgTw,5,NA
C1j8WYAFAQ3,6,NA
gAvDMfDATSq,5,NA
omx3KU6RF2h,6,NA
NA1AHg79doJ,6,NA
SmNoMx3WdZ5,5,NA
E8ApAfWGzuJ,6,NA
5op0b4GT3Bz,2,NA
HRQBxwDb1R0,3,NA
vKOuAXEC_tx,4,NA
MuCAhkH4e1F,6,NA
u76ZEWduAcW,3,NA
ZfTeVfnob39,6,NA
fTvcFsWe_9k,4,NA
PsVOSbbakf5,7,NA
nhJE4rvDwEb,5,NA
aEfRtKaVCc5,5,NA
ZVga9m9GVGP,5,NA
1bkcsmj6rSB,4,NA
PsaHFdoyhT3,4,NA
t2_ktOfsDAd,3,NA
mSAXgB5QgFb,6,NA
vJeQY0_wtVe,5,NA
r4jNEo5vtU2,3,NA
cjxoWRhrcva,3,NA
hR1ApFTnape,3,NA
W0WchwQcXfs,3,NA
faGkfDVmTAV,5,NA
OGb6AcDYVOA,2,NA
TMwqsvYr7yg,3,NA
XkL3_qa6U,2,NA
XJ_p8wKTpL,3,NA
ABytxpzdPWG,3,NA
1FWt1RpZ90X,2,NA
Bza2AfuHfwr,3,NA
PmnbyyBe3R0,3,NA
aGyJhXeC3g9,7,NA
H6Q_QUvFOJp,4,NA
7JFHezNcsHA,1,NA
X1tilfNcjBA,1,NA
QyGRIDFTaU,3,NA
g2tA6kzHzZA,3,NA
XkeC8vtT6L,5,NA
X1Z08vFaa8,3,NA
myAUPKTT8,3,NA
mkgTeouTpI,3,NA
QyTliO6aI,3,NA
QJbnlsd6aL,3,NA
nuRFsDbDSRk,5,NA
4vCvKGWETNk,7,NA
cevFt6M950W,4,NA
QXdgkyuMRUn,3,NA
mJyDwtp6U,3,NA
xd_4fH16fQw,5,NA
PXHqXQZFuEJ,7,NA
5PtZHYwnAJY,5,NA
7kl68PYTTL,3,NA
DAfU33gOxDg,3,NA
TerTDQmpBhr,11,NA
sRz04AM_6Da,4,NA
_GeABOn2Xdu,3,NA
C1yxpuRfWFM,3,NA
AeMX_K4jmH1,3,NA
uTgvVnXwqM4,3,NA
mJ8ZlGVqoHC,5,NA
f65rACQ4VvO,11,NA
Ypnkx75sAfn,8,NA
FKdaN3QaA8D,7,NA
O4ezGyasMPf,3,NA
78T2jH6qt8q,3,NA
mJb_NsaTU,3,NA
mkbyuEi6aU,3,NA
Xye_VsaaL,3,NA
XJllOEop6U,3,NA
Qkbxu4o66L,3,NA
m14O4jTaI,5,NA
m1gmONo66L,5,NA
QygE_EoaaU,5,NA
XJ_N_Nop6L,5,NA
QkWQd4iT6U,5,NA
Xkgbu4sapU,3,NA
QyUdNop6I,7,NA
my_Lu4jpTL,7,NA
7JPu4jaaI,7,NA
Q1lLu4sTpL,7,NA
XkGId4iTpU,7,NA
QygYuNs66I,7,NA
mkZddEi6T8,7,NA
Q1xduNspaU,7,NA
71MuOEsT6I,7,NA
XyK_4iapL,7,NA
XJbZOVj6pI,3,NA
Xkgk_EjaT8,3,NA
mkGWOEoTTI,3,NA
mkl2uVoaTL,5,NA
71oOVjaTL,5,NA
Qkb9_EsTaI,5,NA
QJli_4jap8,5,NA
Qk_3dNip6U,5,NA
7JgcO4oTTL,5,NA
7J2OEja6I,5,NA
mybiu4ipp8,5,NA
mkZlFEiap8,5,NA
XkxgFNsTT8,5,NA
7yMJYNi668,5,NA
XkgY4spTI,5,NA
Q1gyYVjTaL,5,NA
Xkb1FNiTa8,5,NA
7yz0_4oapL,5,NA
m1b0_EiTTI,5,NA
XkkFVip6U,5,NA
XyeRONsp68,5,NA
XJZXFEja6U,5,NA
myx4YVo6p8,5,NA
Q1ezKNi6pI,5,NA
7JGNFVja68,5,NA
Q1PFEiaT8,5,NA
7JWLYNjTT8,5,NA
X1_vtVi6TL,5,NA
7kMDtVjpp8,5,NA
Q1xPF4j6pU,5,NA
Qkx8FVja6U,5,NA
XyZ4FEiaa8,5,NA
XyVFVopaU,5,NA
mJlmFNoT6I,5,NA
7kmYVsppL,5,NA
myzttVop6L,5,NA
7Jf9F4oaaU,5,NA
mJcKEiapI,5,NA
XJbYKEoTT8,5,NA
XylKKNjT6U,5,NA
mJe5YViaaL,5,NA
7k_5FEoTaL,5,NA
7kiKEi6p8,5,NA
X149No6TI,7,NA
Qyg45Vspp8,7,NA
71Gkc4jTaI,7,NA
XJxc4opT8,7,NA
7kee9EipTL,7,NA
QJG4cNoTaI,7,NA
7Jek9EsTTL,7,NA
QkZkc4sppL,7,NA
Q1WV54ip6L,7,NA
7JS9EiaaU,7,NA
7klcqVj6aU,5,NA
myWKqVjppU,5,NA
QJ59EsTaI,5,NA
XJGF54s6TU,5,NA
QyluqNoTpU,5,NA
QJgF5VoT6I,5,NA
myZOq4opaL,5,NA
QJK5Vi6TI,5,NA
Xk2qNj6pI,5,NA
7yGh5EoaT8,5,NA
7Jl2qNjap8,5,NA
71TcEiaaL,5,NA
QkeJs4ipTL,5,NA
myb1oVi6p8,5,NA
7JeR5NiaaI,5,NA
7JgZi4sTaL,7,NA
Qy_fi4j6pU,7,NA
7kMjViap8,7,NA
mJxQjVoTaU,7,NA
7kzMiEoTT8,7,NA
QJxGiVoTpI,7,NA
m1Qi4spT8,7,NA
71b2cVj6pL,5,NA
X1WQlro6TL,5,NA
QyxSiVoaT8,5,NA
Q1bLiViTTL,5,NA
XyBjEsa68,5,NA
7ylLj4iT6U,5,NA
mk_Si4s668,5,NA
mJ8oVsp6U,5,NA
Qkz8oEiTp8,5,NA
XJfSs4jap8,5,NA
mkeao4ippU,5,NA
7kpi4j6TI,5,NA
7kMhs4sTaI,5,NA
71xehNoapU,5,NA
Qkg2sNoaTU,5,NA
Qy_3sEiaaI,5,NA
713jVsapL,5,NA
mkgsiNsapI,5,NA
Q1lnVop6L,5,NA
XkbooNi6TL,5,NA
Q14nVjaaL,5,NA
XybG2EoTTU,5,NA
X1z3EiT6L,5,NA
mJez34iTTI,5,NA
Xkxm34s6pU,5,NA
7yZQ24jpTU,5,NA
QJzfh4op6I,5,NA
mJXnVoapU,5,NA
m1xb3Vj6T8,5,NA
mkgEnEoT6U,5,NA
7kbTNsaTI,5,NA
mJy64ipa8,5,NA
7kMC34jaaI,5,NA
mkb8nVjT6U,5,NA
7yx0nEjaTU,5,NA
m1eL24o6p8,5,NA
7yEpNsaTI,5,NA
XkZea4o6TL,5,NA
mJf_3Ej6TU,5,NA
XJGUn4ia6U,5,NA
QyxlTNipaL,5,NA
7ylv34oap8,5,NA
XkfeTVop6I,5,NA
Qy_vnNiTa8,5,NA
XJey6ViaaL,5,NA
Xyz6aNjppU,5,NA
Q1z6NiapU,5,NA
X1xXpEjTT8,5,NA
XyWOnEopTI,5,NA
QyxraVoTTL,5,NA
QkWAhVjT6I,5,NA
mJA2EspTL,5,NA
myG464jpaI,5,NA
XyuhNipT8,5,NA
X1DnNo6pI,5,NA
Qy_Xp4sp68,5,NA
7JZW64sTTI,5,NA
QJgaNo6TI,5,NA
X1bVaVsTp8,5,NA
7keu3ViT6I,5,NA
Qkbka4iapU,5,NA
7yMz6VoTaU,5,NA
Q1fp3No6pI,5,NA
71fQp4sT68,5,NA
XkX64i6T8,5,NA
XyZGaEsp68,5,NA
QJxf64jTT8,5,NA
QyWT3EsTaI,5,NA
QJe_T4jaT8,5,NA
XyBaVoaaI,5,NA
myeVaEoT6I,5,NA
XJ4xHia6I,5,NA
7yxNerop6I,5,NA
71ZVxHi6TL,5,NA
XkzHlrjp6I,5,NA
QJeBgHoTa8,5,NA
XJeXeSopaI,5,NA
QkZSxHs6pI,5,NA
Xkf4gSiaa8,5,NA
7JHlria6U,5,NA
oSy0wOU0_87,3,NA
Jw6RwFrqOKo,5,NA
AsJ9SUSPr_0,5,NA
zjr3ctY_Ztw,5,NA
mX4zCNC90__,6,NA
ToWZxXgbwTt,6,NA
5swVNAMR1MZ,6,NA
2e4AsfVMUQV,4,NA
ASKB93Korqz,6,NA
8tym3sSRQsn,6,NA
3y3bT_GGPOf,6,NA
AAHAMk6J8Ko,6,NA
b2Q4XetEYru,6,NA
s9KDYWsTaxB,6,NA
C3soAWQxZuq,6,NA
GFpfZA1Akve,6,NA
P16TgqmAMzG,6,NA
pYHVW2u93x8,6,NA
a7_mjOnmOct,6,NA
Qf7YSfbCBk4,6,NA
UgNa1sO_vF7,6,NA
QSMVKNXVzAb,6,NA
PgRRZTJAkYk,6,NA
DhYFKhHS6xW,2,NA
WG3rAzA8hAC,5,NA
dJwKUCg2fST,5,NA
KYfZmdMORDk,5,NA
zjdFEFudzAy,5,NA
9gQmd71emFG,5,NA
zmQsE0cWEpa,5,NA
EOUGDpBCjeF,5,NA
rKTVGDdRs5C,5,NA
run3zURpSjK,5,NA
nbACMdEttTt,2,NA
po5NDCwnbpY,3,NA
XfQhRmUSYK8,5,NA
qtJxvcqxgyn,6,NA
RWZv3V_O4PU,5,NA
j28FRAmDtfQ,5,NA
A5pE3939EZf,6,NA
ND6pEAD1_4A,5,NA
X1zjljF668,5,NA
7yW2xoF66U,5,NA
m13lsKppU,5,NA
7Je3xoKaaU,5,NA
EFNdeQNTHU2,7,NA
3JuD8SsFXGM,3,NA
hzhyyMqtqvw,4,NA
2MpS5ASNS24,6,NA
AffsQhKESyV,6,NA
9ccHSdARAQ6,4,NA
p5NDhstd77v,4,NA
6A6rhtQkYKu,4,NA
5DnwKaJdbHb,3,NA
CX84Z8NC6E8,4,NA
kDCYK2UQwhr,3,NA
Ucs8udKPeuS,3,NA
HM2WeSADWAn,4,NA
gXjXztpR1PM,3,NA
tSRDFQP7BXh,3,NA
v1h9N85x9fe,4,NA
Q3esffzXKSN,3,NA
Q1qbWDmxrAz,3,NA
QJB1KXxS0G,2,NA
71guDtp6L,2,NA
mJz1ODt6TU,2,NA
SIT91gffE,2,NA
QkB5_sapU,2,NA
Q1eg_PKTTI,3,NA
TsLzQOKHg,2,NA
Xk567V5jHA,3,NA
sBpHdEnGHAX,2,NA
oatY1SAuyHM,2,NA
MuuCN5kEBHE,3,NA
FwVq1_c2q9X,3,NA
zKSjFQ8O6p3,4,NA
qSUhINy2_H,5,NA
myb78wdTaU,7,NA
089BOCdMF2K,3,NA
XJ_dLboaaU,3,NA
kYGDpquYyh2,3,NA
wWU_BtuZB1Q,3,NA
FDpP6tn1OnC,3,NA
yvmHAAKrHDA,2,NA
cGmFrZHT5Bm,3,NA
WwFJfsBpDj2,3,NA
n0jBjxqNv_,4,NA
jGN7OQB7VHr,14,NA
_m5A9ZChj16,4,NA
VZO70o83g2J,3,NA
xsW7HpDmf7H,5,NA
RdA6pBWnzEb,5,NA
QJyAXTSK5q2,5,NA
KpxG5AJnAs_,5,NA
hBVYz4aNdjd,5,NA
4GJ4jzqQk2V,5,NA
Tqdwv7e2Jyf,5,NA
rqMAx2edY4J,5,NA
BrhJ2Ap2u6r,5,NA
B7tTnwNvmCb,5,NA
jP8OJ6pUJ2Y,5,NA
AERzGWNpZng,5,NA
C0ok1ZU37Ga,5,NA
Jt5E3dWmg8j,5,NA
xy3m7amt1YR,5,NA
_O5a7chWZ5R,5,NA
jA8p_d8Hn0t,5,NA
axD6PDAjQxz,5,NA
064O2_2GHnm,5,NA
9AHnm0jE0t2,5,NA
1T_bRAcuDKj,5,NA
AQ4uCy71NTR,5,NA
mJ4w_YT6I,5,NA
XkWwwFpp8,3,NA
71Tdku__2dl,4,NA
Q1A_J_Wb2ug,4,NA
XJxtJOWb2Ol,4,NA
mkfYydb_ndx,3,NA
QJCFJubWn_x,6,NA
mky91u_b3Ol,6,NA
7ywqkuZb3Og,3,NA
mkkY1uWWnOg,4,NA
mkmt1uWZhdl,3,NA
mkLtJO_Z3_l,3,NA
718cyuZZ2Ol,3,NA
m1qYJObbnOe,3,NA
QkYYJdWWhdg,3,NA
mksFJOZW2_x,4,NA
7JPFJubWn_x,4,NA
mkM9Jd_bn_l,3,NA
XJ75JOb_2Oe,3,NA
mygqkuZZnug,6,NA
XJZ5kdW_3_g,6,NA
Q1F5JOWW3Ol,3,NA
mJPxmceolcZ,4,NA
mJNFkdZZhux,3,NA
7JS9JdZ_2de,3,NA
m1dc1u_W2de,3,NA
X199y_b_2dl,4,NA
7yGFluqCq7,2,NA
7k_te_5AcX,3,NA
QyZhL_o668,2,NA
HUJY4uPdzwH,4,NA
9jt0q1Jcfyz,4,NA
sRJhqSjt531,5,NA
p8rTy06oYtf,4,NA
ZzTh_H2oBsM,27,NA
EkD1tJxPkHX,4,NA
ua3EQVhqGqX,4,NA
rowFHsm8GZT,3,NA
YcSf3mdKbSv,3,NA
o0nCSy4A4Mr,7,NA
gtUNzApa6OC,6,NA
mJbAjItapL,1,NA
AFm0SshF8Hy,3,NA
7yZ5SDYTa8,4,NA
X1kMUv7xBAf,2,NA
XyMVycY6pL,4,NA
aAnAPd_78QM,4,NA
P0bAZRBKYTv,62,NA
TKZyVHN1OfZ,86,NA
pope05Sb_mH,59,NA
Wjfp04J5G2W,4,NA
xkcSpDS1jQu,20,NA
7ODAe1Cu76d,3,NA
6yxbX6KogJx,4,NA
71fSlrN5jBA,2,NA
m1dRxNcsH0,9,NA
m1xSeS45iHC,2,NA
XkDzxxV9jSC,9,NA
XkWSlr4csSA,2,NA
QJDCe49oHC,9,NA
Q17BxHN9jrR,2,NA
7yKRe45oHC,9,NA
VNoSMDHGJUg,4,NA
Gr86NxYsWQq,4,NA
B5abzdhz561,4,NA
qEfqne4Zu7W,4,NA
AKPyxebAH0H,4,NA
QnK4_3E7EN3,4,NA
StJnBZ0KM1E,5,NA
X1ZGDAd66U,10,NA
71ZQUmxrAf,2,NA
V7DNuNb_L0,2,NA
mSuuFkZyA,3,NA
N_kMwmDpz,2,NA
QJ4bDtpT8,2,NA
jVANrNZzKPc,4,NA
7Je_go_aTU,2,NA
Xyfweiu66L,2,NA
W7DAxAfUwqV,3,NA
X1OliO6pL,2,NA
7J78d7lSCG,2,NA
mkNWsKapI,2,NA
0ZXXHxRWDCP,4,NA
X1N5G6QxvZu,14,NA
yhySafKp1l,8,NA
e2evpnyJF4,8,NA
d78GSCbch9c,8,NA
VnsrQiO_hX,9,NA
TR0PswCouP,9,NA
sr_xSkdrZZW,9,NA
7J3xEe790qQ,95,NA
XyclVlm5R9Q,25,NA
XJ8JumlHCM,3,NA
QyF5UXxHAM,4,NA
KRdYTFhQeXY,3,NA
YOBEn2KkJBn,6,NA
KQJtxCMjsCF,4,NA
UU_3U3xKjyX,5,NA
jvFP2q8qmCh,2,NA
ZjGF5qzuev2,2,NA
QU03nJroZTA,2,NA
urrSXzVZ9Ac,2,NA
agPCEsvdKek,2,NA
gGT0vs0PEyA,2,NA
WEoSbBfqEDx,6,NA
kquw_OS3ZUX,3,NA
MJv0rxdcuhS,3,NA
qu34qyo0q_H,3,NA
Awh2CUcxjOn,3,NA
n5BTyqkTChU,2,NA
pePvP9qsoP2,2,NA
DHDAkdSRCHS,10,NA
dCChnq1fBRE,2,NA
uBj9qfAOxFN,10,NA
Qk2fuh1sgc_,3,NA
an8RvYaZgAc,5,NA
PNhmU88gV2K,3,NA
QCv_ONqx6oC,2,NA
A9Fgk7dKZ1F,10,NA
NP1W1yN2OCE,2,NA
Q1_RDwKa6L,3,NA
3uH9FgMaza,2,NA
Db3bCtsxEsx,4,NA
S7UH07r72wW,3,NA
m1W_F45R9m,4,NA
cWoMk_0Z2X,3,NA
qtV7G0bkcrb,4,NA
8K1tfhYuoBG,4,NA
GFmoCmspJF9,2,NA
tPeM61zQ4E4,2,NA
M5Gu4GCktrv,2,NA
7JdiPYT6I,2,NA
7JmNe7qC5m,4,NA
8nQxUw5G1yf,3,NA
7yBGPHlseq_,4,NA
Qk7MPHgilcZ,5,NA
hyNnmXO1n1K,3,NA
7Jjfwreix5Z,3,NA
m1lzDSgjxcW,5,NA
kag1ySf8bEr,24,NA
dUuvQ6NDKKU,4,NA
3N3F3WwQ9D9,3,NA
XJbzPBljlqW,3,NA
v1fsec4_XO,2,NA
qNcc4dJzUe1,2,NA
QkWZwWia68,2,NA
LRUHy4jg8e,4,NA
mJbrtiuapL,3,NA
2zh_cEzg8k_,6,NA
UGQheO11AXY,4,NA
mk4NlXqC9m,3,NA
mkMF60d668,3,NA
G2gaajQ5l,5,NA
7JxB_FKTa8,4,NA
7yLOKF6TL,3,NA
w8AG4WAXs,4,NA
ggPYYZCjXw4,2,NA
OrmvAn_bcVT,5,NA
mJlxFP8lB0z,5,NA
7klWAbjppU,2,NA
m1_WAWjaTU,4,NA
X1xzCbsapU,2,NA
Xk_zR_ipTL,8,NA
71fzvR_aTL,5,NA
AgYD0jpDUN3,4,NA
SVqZb_bwBX,3,NA
71JgUZO5R5X,4,NA
8w_y8u4XpmE,16,NA
6F9RGfKcUuK,5,NA
v8B92gF2ZJO,4,NA
S1FAhstrFG_,3,NA
wGEVa0tJkev,2,NA
myG4RWd6a8,5,NA
mJZBRbdTaU,5,NA
7y_DCbdaa8,5,NA
71x8AWO6aL,5,NA
m1l50WOaTU,5,NA
myGdR_uTT8,5,NA
m1ZdA_d6TL,5,NA
mkbYRW_TTL,5,NA
