tinyId,valueMeaningCode,valueMeaningDefinition
Xy_xut5o3jl,NA,5
Q14H3cihsx,NA,11
Qy5Boco2je,NA,3
QyEWyj5inoe,NA,2
XyOlPOcsnsg,NA,4
X1ygdq9j3sg,NA,4
Xk7ljv9snoe,NA,4
Xklgjvci3je,NA,4
mJutv5jhie,NA,4
mJvKv5snil,NA,4
7kF9j5jhsg,NA,5
7JWZKj9jhie,NA,5
Q1N5o9shsl,NA,5
7ymrccj3sx,NA,3
m1oxcqj2je,NA,4
QJwgu5qj3se,NA,4
XJFYqqi2se,NA,4
mksDq5i2ie,NA,4
QJNWw95i3ol,NA,4
Xk_gyhqi3ix,NA,5
7JZxu5cjnjx,NA,4
Q1l489snje,NA,13
QJRDURecKf,NA,2
QJ4uj5i2je,NA,3
7Jdem59o3sx,NA,3
7kLeoUcinox,NA,4
XkqeEnci3og,NA,3
myngHw9j3jg,NA,2
Qk0g7wco3jx,NA,3
Xk_xSh5jnse,NA,3
XyFlDj5snsg,NA,2
QkxlL39shox,NA,3
myWlLhcs3ix,NA,3
QykeU2cjnie,NA,3
Q1HSj5i3il,NA,2
mJ6eJw9snjx,NA,2
7yhgrn9jnig,NA,3
myVl8nqsnil,NA,3
QkeVucjhsg,NA,3
X17V39snsg,NA,3
mJ8I2qj2ol,NA,3
myxwL0eqtM,NA,5
m10Un9shog,NA,4
QyG45qs3ol,NA,3
Qy5e79co3jg,NA,3
X1S_Qcqs2jx,NA,3
myQb7c5shsl,NA,3
Q1orjcjhig,NA,2
7JGZJw5o3se,NA,2
714Wm5qo2ol,NA,3
XkngyP9i3jg,NA,2
QyWx0L5snsg,NA,3
mk1eXOqs3ol,NA,2
myllmdqi2je,NA,2
7JSxBs5s3sx,NA,2
mkXlroci3sl,NA,2
7JSgL35snsx,NA,3
7JYEO5jnie,NA,3
QycVuci2ox,NA,3
7kfeAUqjhix,NA,3
7JPNu5ihsx,NA,3
7JIyq9ihjx,NA,4
QyV6Uqihsx,NA,4
XJmegn5j2ix,NA,3
XyLV_qs3ie,NA,3
QyJbn3cs2jg,NA,5
XyLeQO9shog,NA,2
mkcLjqo3ox,NA,2
QJVeIi9snjl,NA,2
X15ox_J_hkme,NA,5
XknW5yd2y7e,NA,5
Qy_vkdnJmx,NA,5
mkUwk_hymg,NA,5
QJvJOh1Ql,NA,5
Xyob9ydhkQg,NA,5
Q1tig_1OnJml,NA,5
QJmDkOhyme,NA,5
7yMvJ_3Jme,NA,5
m14P1d21Xl,NA,5
myePJdnkml,NA,5
X1w_qku2kml,NA,5
71OWq1Oh1Ql,NA,5
71tW5yunJme,NA,5
7kaxHoci2jl,NA,2
m1cuu9onox,NA,3
7JRxSs9o3sl,NA,2
XkBj9j3ol,NA,2
7yxSi9o3jl,NA,2
Q1aUj5j2sx,NA,2
XJ4gm2qj2jx,NA,3
XkRgKsqohix,NA,3
Q1Tx7ncs2sl,NA,3
7kIeE2co2ol,NA,3
QJwZv9snox,NA,3
m1qe25injl,NA,3
mJVHs5j3se,NA,4
7JmYj5s2og,NA,3
QknLs5o2jx,NA,3
7yKLjcj2ol,NA,3
XyeZHiconsx,NA,2
7kTvoqohse,NA,3
71QeR85jnoe,NA,3
mJsRu5ihsg,NA,2
m1EoUcs3jl,NA,4
XkzOqjhsx,NA,6
71X_jqihil,NA,2
XkzOo5j2jx,NA,2
7yxds5onsx,NA,2
7J_us9j3jl,NA,2
mklN35snsg,NA,3
713gQs9ohoe,NA,4
QkkZNn9s2je,NA,3
7y_WqU5s3sl,NA,4
XJ4_kP9inol,NA,2
7kR6uci3og,NA,2
XyGe6d5shie,NA,3
Qk_e6ucshse,NA,3
Xk_EKconig,NA,6
X1Cq5onsx,NA,3
mJcNYqinig,NA,3
71LxKvqi3sx,NA,3
Q1ybsP9i3sg,NA,7
7kIcPco3il,NA,3
7kJxn0uRiHG,NA,9
Xye6Pcj3og,NA,3
QkL295o2og,NA,3
Q1Ikvcjnje,NA,4
Qy9xcncihjl,NA,2
XySeVqqi2oe,NA,3
7yUlI25jnig,NA,3
7yggi3qonjl,NA,2
mklrqconje,NA,3
Xy3eE29jhsx,NA,3
mk7jh5j3jx,NA,2
mkbin9jhsl,NA,2
Qk0lcncj3ol,NA,2
QJM_5nconox,NA,2
myno3qinsg,NA,2
m1i3csnoe,NA,2
X1rli35i3se,NA,2
Q1Te53co2jx,NA,2
7Joo3qi3ix,NA,2
mkZWc3qshol,NA,2
Xygi3qonig,NA,2
X1Yoh9j3ox,NA,2
Xk4xinci3il,NA,2
X1_onqo2sx,NA,2
7J1lsh9j2je,NA,2
X10inqjhol,NA,2
m1ig92qohje,NA,2
X1fgj35o3jl,NA,2
7kTeaIqs2ox,NA,2
Q1MeE3qjhse,NA,4
myEe42co2je,NA,4
mkiV3qo3ie,NA,2
mk6Vn5s2og,NA,2
7J0V29jnie,NA,4
m1WlV25o2ie,NA,2
mJyx4hcjhox,NA,2
mJ7lE29j3jg,NA,2
7JxeN3cj3og,NA,4
7Jn439i2oe,NA,4
mySlE3qs3jl,NA,5
m1alq9shjl,NA,4
XJBBccjhol,NA,3
QJFH55inog,NA,3
XyOgEqci3sx,NA,3
myqus9j3sx,NA,2
7Jtuoconog,NA,2
7kO_icihix,NA,2
Xydg925i2oe,NA,2
7JAgiPci3sx,NA,4
m1Hecn9jnol,NA,2
mkEgSn5onie,NA,3
XyPkW_kd2yQx,NA,5
m18Uxuyuhkme,NA,5
mkdIeOyu3yXg,NA,5
mJAYyO3kQe,NA,5
mkNxKyuhyXl,NA,5
7ymTOk_nJ7l,NA,5
XJzH5ydnymg,NA,5
mJSFkd2yXx,NA,5
QJ_6dJ_h1Qx,NA,5
7kXrck_nJ7l,NA,5
m1ob_dJdh1Qg,NA,5
X1eadJd3k7l,NA,5
7JS8e_kO31Qg,NA,5
QkTV9JOn17x,NA,5
X1b_tkd2kml,NA,5
mJ5KJO2kQg,NA,5
71PtJd31Qg,NA,5
XJc_bO1d3J7g,NA,5
QkVH5Ju21Xl,NA,5
Qyfp_k_2JQx,NA,5
m1KYyOhy7g,NA,5
7kHHqJ_2Jme,NA,5
mJYZW_ydh17x,NA,5
QyLKku2y7e,NA,5
X1NK1dhy7g,NA,5
Q1LHqyOhyme,NA,5
myM_Fkd21Xe,NA,5
XySxtJd2kXx,NA,5
71PUeO1d2y7g,NA,5
m1_ro5ohix,NA,4
Q1wgTI9s3jg,NA,3
QkSZv5i3ig,NA,2
71N_Pcshsg,NA,2
mJxgHqcj2ol,NA,3
m19x4qcs3sg,NA,3
QyX4q5jnig,NA,3
Xkox79qs3oe,NA,3
Q1kWm55i3ig,NA,3
Q1Cx795onil,NA,3
mJSeQ55i2ig,NA,3
m1_V95i2jx,NA,3
mkLg7cqonsg,NA,3
mk44q5shix,NA,3
Xyf_Qqco3jx,NA,3
XJARtcj3jl,NA,2
7J9dh9ohil,NA,4
mJT_39shil,NA,4
7kHvtcshil,NA,3
mJyePYco2jl,NA,3
7JdDt9s3ig,NA,3
7JX_wtqohoe,NA,3
myylpocs3sl,NA,4
7yLl6jqsnox,NA,4
Q1wlDFcs3jg,NA,3
QyLuq9inje,NA,4
X1Ot9qjnie,NA,4
QyIs0O0sSM,NA,12
XJ5xsqo3oe,NA,3
mkYeoqs3sg,NA,3
Xk4dqohsl,NA,3
Xy2x2u9ihsg,NA,12
n_eg8AbZ2U,NA,2
71gZsP5s3ol,NA,4
myDOn9j3ox,NA,4
Xk_4n5i2jl,NA,6
717lBYcjhsg,NA,9
mkRQ9Juh17e,NA,5
Qyh3eF1dh1Ql,NA,5
m1b_0L5ohjl,NA,3
Q1UHF1Onk7e,NA,5
QyTQ91_n1Xx,NA,5
X14l0t9jnol,NA,4
X1KU99j2sg,NA,4
my5I5co3sx,NA,4
mkzZCUci2ix,NA,3
mJrJOcs2se,NA,4
mk4ioqs3sg,NA,2
XJwljsqjnig,NA,2
mypeQDco3se,NA,6
7JlqY5o2je,NA,4
71ws5jhig,NA,3
7Jhlgd5j3jl,NA,4
m1xZHn5s2og,NA,3
HHlldxWvC,NA,2
pAZIUlcx3Y,NA,6
g9_wPHJTi,NA,5
QJHxscihog,NA,3
QyLoPqs2jx,NA,4
kEjB79EiXE,NA,6
0jstPwdUc,NA,5
XJwgEL9j3ol,NA,3
QJuxNLqohje,NA,3
Qyql4Iqj3se,NA,3
XJYgE89j3og,NA,3
QJZlJ5cj2ie,NA,4
QkIlpL5inol,NA,3
XkeNKqihie,NA,3
7JuNvqi2ig,NA,5
XkPEDqs3jg,NA,5
7yFVv5onie,NA,5
XyA4v9j3se,NA,5
71lx4Dqihix,NA,5
QkbxNDcihox,NA,5
mkGeK99jnog,NA,2
X1xmZFJ_nyQl,NA,5
my6MWYJdhJml,NA,5
mk_5tyO3y7l,NA,5
7ksf_FkdnkXl,NA,5
X1DfWKkuhk7l,NA,5
7k_fZFyO3yQe,NA,5
QJLfbFkuhJXg,NA,5
7kJm_Ky_3Jme,NA,5
XJRf_F1dn1mg,NA,5
myYfZFy_3JXl,NA,5
mJaVlOJd3Jme,NA,5
XynM_Ky_hyQx,NA,5
m19zZtyd21mg,NA,5
X1rlAI9j3sg,NA,3
XJXVwqs3jg,NA,12
XJb4v5i3ox,NA,12
my4Pcjhox,NA,12
myaeUY9i3jl,NA,12
m1zEP5onog,NA,12
71LEP5o2sl,NA,12
7krNPqinie,NA,12
mJNEDcs2sx,NA,12
mJ2x8t5i3ix,NA,7
71ieIYcshog,NA,12
mklNw9i2oe,NA,12
71YlF9qsnog,NA,2
X1uxFcqonie,NA,2
7J8lKcco2ix,NA,2
XJDgtc9insg,NA,2
7y5xY5ci3il,NA,2
m1seYc5ohjg,NA,2
XJZlejqohog,NA,3
M8MGJxkGO,NA,2
QJvxUh9ohox,NA,2
QkRgpUcohol,NA,12
Xyk_aUqihse,NA,12
QyBDsqi3ig,NA,2
QkcDP5inie,NA,4
71egehci2jl,NA,5
7J8vv5jnix,NA,4
mJSeYoqs3og,NA,3
mJOgtico3ie,NA,3
mJD6U5jnjx,NA,7
7yaX_5shix,NA,3
mkCQOcihjx,NA,2
QJqgo3qihie,NA,2
Q1hlKOcsnje,NA,2
X1cebcjXZyG,NA,7
Xk_lZco7b1f,NA,4
Qk4eZqjQWyf,NA,5
Q1RxC_qonoe,NA,14
X1lgIFqo3se,NA,3
QJql8K9ihie,NA,3
71dgLF5shsl,NA,3
Qk0UFconig,NA,3
XJNlIt5onox,NA,3
mJfeLt9j3sl,NA,3
mkqLKqj2ox,NA,3
m1wIF9shjx,NA,3
mklUv9s2je,NA,5
X1DBs5ohjg,NA,4
71OHj9j2ie,NA,3
7JNPj9onie,NA,3
XkZW4jcjhjl,NA,3
mkM_S_ci2jl,NA,5
7JMlpi9j3sg,NA,4
myeOnqihog,NA,4
QkNehi9s2ig,NA,4
m1lZw3qihox,NA,4
myLY3cs2sx,NA,4
QJxkiqshie,NA,4
7JdgOhcs2ix,NA,4
QJhg_nqihsl,NA,4
XyTx_n9o2og,NA,4
XyYk25o3ol,NA,5
Q13luq9s3il,NA,4
QkZ_iiqjnsg,NA,2
mykgii9jnjx,NA,2
m1dlruqjnil,NA,5
X1Vel95jnig,NA,6
zRMsKE_Lu,NA,11
QkbgWOqohol,NA,8
7JH5Cd0srM,NA,7
71UU55s2ol,NA,5
71clS29ihil,NA,3
7kkgr_5ihsg,NA,5
Qy4Kscs2ix,NA,3
XJfti9o3ie,NA,2
XygAOqo2il,NA,2
iGFUTXpqQ,NA,8
Xy2lMq5j3ig,NA,2
7ytNr0rVI,NA,3
mJGBdcjnse,NA,5
QyYuhcshoe,NA,4
m1Xgasqi3oe,NA,4
X1QF3cj2sg,NA,4
X1ul3s5onix,NA,4
myY2qo2jx,NA,4
mJWW2jqi2se,NA,4
Xyrxdcjnog,NA,6
mJlFnqo3ix,NA,4
Qy9xun9inox,NA,4
7kXlD9qo2ig,NA,4
7JjxOcqi2se,NA,4
XJIAYFXIXU,NA,2
Q1bT_9jnig,NA,3
7kSgk_cohix,NA,6
mkg_ci2jg,NA,6
7kucRuAsHM,NA,5
XJvgSt9j2jg,NA,9
XyWgM5csnsg,NA,5
X1Gvs5s3ox,NA,5
Xy9xG9qjnix,NA,2
myyxQPqsnil,NA,4
7yxl7D9shog,NA,2
X15G2OmMg,NA,2
myZHtS5bSU,NA,2
XJonCuRjSG,NA,2
TsrdYLnvvu,NA,12
myf7ocs2jl,NA,6
Q1EYRO0srM,NA,3
myvh0dRjBz,NA,3
mJV3CuRorf,NA,3
7J7lBh5o2ix,NA,7
m1bl9F78m8,NA,8
Q1wmvci3se,NA,3
Q1ex2Lqshox,NA,4
7ylvo5i3jl,NA,2
XJ7xJv5onjg,NA,2
XkGctrqWr8,NA,2
Xk8b_Pconig,NA,2
Q1_XPqi2sg,NA,2
71El7Pqs3ie,NA,5
myIlHwqsnox,NA,3
7yfxtL5jnix,NA,3
7kW_uqo2og,NA,3
m1UepY9ohoe,NA,3
Xk5Ct9jhsx,NA,2
Q1qlND5onix,NA,3
myzl1P9ihsl,NA,2
X1FWdcohie,NA,2
7J_lv95o3sx,NA,4
myke125o3ig,NA,5
7yVxnqco2il,NA,7
QkDx3P5o3og,NA,5
QkIaI5ihig,NA,3
XyBxRs5onsx,NA,2
QyJZFq5ohil,NA,14
mJ9RPcjhie,NA,2
7knwj5i2ix,NA,3
m1cxuDqo2se,NA,2
X1OPs9ihix,NA,4
myfeE8cihix,NA,2
mJSeV85s3je,NA,2
mkLn8cs3ig,NA,14
myZccqihol,NA,2
myj95s2jg,NA,2
Qy75c5jnox,NA,2
mkwh8cs3ix,NA,2
QkK1s9jnox,NA,5
71X08qi3se,NA,4
Q1C75qihix,NA,2
QklehCO0sHG,NA,6
7keWv9i2je,NA,2
XyisDcihjx,NA,6
7yuK_qs2ol,NA,4
mkGYOcs2oe,NA,4
Q1_VOcjnil,NA,3
mykxh29s2oe,NA,5
7yF_eP9jhsl,NA,4
XyBKDqshjl,NA,4
mJWDqj3ig,NA,4
7yMZvqs2je,NA,2
mJxkciXWkG,NA,2
QyJ9iQZJz,NA,2
Xkmgxccjnsx,NA,6
Q1fgl55ihsx,NA,6
m1Gxa1lLhmG,NA,10
QJOvcj3ox,NA,5
71Uxr95inse,NA,5
7k7ut9j3oe,NA,3
QJdmo5ohsg,NA,2
Qykxmics2ox,NA,2
XJq3q5o2sx,NA,2
XJrh9cjhjg,NA,3
7kD29consg,NA,3
mJZ259jhil,NA,3
m1unc5jnse,NA,2
7kWOKqo2sg,NA,3
Xygbzu5ohje,NA,4
7yTXocs2sl,NA,2
71lXiqonog,NA,2
X1QXo9o2je,NA,2
7kzuKqo3og,NA,3
m1HgQo5o2ol,NA,2
Q1EehR_CsHG,NA,3
mJ9lG_5jhig,NA,4
XJlOY9jhjl,NA,3
mkogGucs3il,NA,4
QkZWGu5insg,NA,4
7JXWfucj3sg,NA,4
mJG_M_cj3jg,NA,4
myod39j2og,NA,4
QyZOh9inse,NA,4
QJCeK55ihix,NA,14
Xkq_I5inil,NA,254
Xyogptconol,NA,2
7kwenyl82mM,NA,22
Xk8G5kgI37M,NA,10
Qyyet9conig,NA,7
7JmfsklInXz,NA,9
mkil1c5onig,NA,4
XyfbJ95onol,NA,4
QyGg9conix,NA,4
XyTlvu9o2ol,NA,4
2lwpseiHs,NA,4
QkIo3YfIyX,NA,4
3GCsVM4aw,NA,4
QkzDLClcYG,NA,4
MkHHwjtL3,NA,4
jWb7Dro1d,NA,4
Wc0N_Uh4I,NA,4
Xy5aK5j3sl,NA,4
Xk6t5j3sg,NA,4
mkHjnYML17,NA,4
9Pu4NoBk9,NA,4
mkVxsUci3jg,NA,30
QJi4v5ohoe,NA,7
XJIeVYcs3sx,NA,5
mk0F55onjg,NA,7
QyW7_5snog,NA,4
Q18XOqo3ie,NA,4
Qk7Xdqjnsl,NA,4
QyHli8qj2ox,NA,5
XJOgRv9snog,NA,8
7JDeAv9i2jl,NA,2
7JlbS_5snsl,NA,5
m1rxEKcihog,NA,5
QyhjJlU2XM,NA,20
Yi90Yf45AL,NA,2
QkMWEd9o3og,NA,5
zbR79mYsH,NA,5
OgIb3F5Znw,NA,5
71aOP9shsg,NA,5
mk3uv5i3ox,NA,5
rmD98IqiF,NA,5
AMdegAbr97,NA,5
Q1rxRK5jhsx,NA,4
Qy8eAK5i2jx,NA,4
QyilWj5j2sl,NA,2
mk2Wj5jnil,NA,2
mJ_xyj9ohjx,NA,5
m1gW4Yci2sl,NA,5
QkPgw99j3jx,NA,4
m1Re_9cjhil,NA,4
XJlaL9s2ig,NA,11
Q16adcj3sl,NA,4
m10mv9j2ix,NA,5
Q1T7D5s2jl,NA,2
gq3RFZNUVC,NA,11
QkqlBv9i3oe,NA,4
XkaxgPqohjx,NA,3
XJjewqjnjg,NA,3
XJTgHu9ihix,NA,5
mJ6To5jhjl,NA,4
XJkl2_qjnol,NA,2
X1g_Vh9i3ix,NA,3
Q1M_E25inil,NA,3
7yzl595i2se,NA,2
XkuSucs3ie,NA,5
Xyp_Kqs2ox,NA,2
X1veTdcinog,NA,3
s0XOQgGb4,NA,11
7kbnklL2XG,NA,20
QyfA5co3jg,NA,6
m1XAqqshse,NA,2
QJ0R5cshsx,NA,4
mJdCccinse,NA,6
Q1Ai5shox,NA,5
myGZ6ocinsx,NA,5
QJQ_pjqjhsx,NA,5
mkeCs9s3ox,NA,5
myxxuI5o3se,NA,6
71ilNtco2je,NA,5
mJBgIF5snsg,NA,7
XkhlNF9i2je,NA,5
XJRxVoqo3og,NA,6
m1yZVt5inil,NA,5
j6MC98ptlz,NA,5
T9G7k648i,NA,5
oTdvyFg2N,NA,5
tfRmjBKvH,NA,9
Qmn01b4q48,NA,11
7JG_DK5inoe,NA,3
QkV_M_qihjx,NA,4
m1SZG_5o2ox,NA,4
XJUx95onjg,NA,3
Qk_x329shie,NA,5
714xKsqshsl,NA,2
mJbxGqiQW1M,NA,5
XyUxdP9onig,NA,5
WwaEp_xe8H,NA,9
QyViJlL27G,NA,10
7JMEY9j3jx,NA,2
XJk_ePqinsx,NA,3
mJYxtoconix,NA,3
mkVmc5jhjg,NA,2
QkSQc9shox,NA,2
mkvmq5jnil,NA,2
7kRzakxLnQG,NA,10
X1sxXv5onie,NA,10
7kTLRJlzx,NA,3
t3qWSvDZ2,NA,5
7JPSOqohix,NA,5
mJvCY9ohjg,NA,2
mk0Ajcsnsg,NA,2
XkWZP59jnoe,NA,4
XyEZdc5j3ol,NA,4
mJRlSu9o2og,NA,5
Xy_rh9i3je,NA,3
7yAuq9s2jx,NA,4
mk8l1s9onsl,NA,5
QkHvq5jhsg,NA,4
XJag589s2og,NA,3
71nxcL9o2jx,NA,5
mkJZ5I5i3jl,NA,3
QyRlcIco2il,NA,3
m1eWqU5injg,NA,3
mym4O5inie,NA,3
QyDbc89ohsx,NA,5
Qkf_c89shse,NA,3
X1qemwcohoe,NA,3
7kbeKv5onjx,NA,4
m1Zbewqj2sx,NA,3
Q1NXhJe8hmz,NA,10
X1JZu25ohil,NA,4
QJ_Wvtqonox,NA,3
Q17Ciconog,NA,5
mk0edn5ohjg,NA,4
7yZXiqi2sx,NA,4
71Etnqsnog,NA,4
7kJWns5s3og,NA,4
my5emicshog,NA,2
Qy_lQoci3ig,NA,2
7kYmo9ihox,NA,2
mkrbSq9shol,NA,5
XkLPc5o3ix,NA,4
mytlHYcinsx,NA,9
XyoJcjQbJz,NA,7
Q19ycoQ_1z,NA,7
mJflKY5j3se,NA,5
X1Zxvvqo2il,NA,2
myz1qHcZHI,NA,4
QJ_y5S5brU,NA,3
X1LgD5o3sg,NA,4
X1Mllw9jnoe,NA,4
QkVZgDqinjx,NA,4
Qk3ggDcjnjx,NA,4
7y0gxvqinsx,NA,4
my3xvqshix,NA,4
mJlblwcihix,NA,4
QkzWxD5snsl,NA,4
Qy_egvcjnjl,NA,4
X1VxP5ihoe,NA,4
XyUbgD5ihsx,NA,4
QkLlewqohje,NA,4
QkAxDqonix,NA,4
mJgxxP5ohsg,NA,4
7kdgPqinjl,NA,4
7kVllv5i3oe,NA,4
7JcxPcsnsg,NA,4
7kqglwconse,NA,4
7kdxSY5o3jg,NA,9
QJEeSFcinsx,NA,9
mkjgrtconje,NA,9
m1AlrF5o3je,NA,9
mJ3gHYcihil,NA,9
Q1ileD9jnol,NA,3
Qywxlv5injx,NA,3
7JQeDqjhjl,NA,3
XJr_lwqshjg,NA,3
QkBlgw9onog,NA,3
QkpgD9o3je,NA,3
m1JlePcjnjg,NA,3
XyvxPcs2ox,NA,3
7J7eeD5ihox,NA,3
QJFgP5jhsl,NA,3
m1Yggwcinie,NA,4
XyyeHv9j3sl,NA,5
Rn48GR5Ee,NA,2
7JRNYcj2ig,NA,3
mkFxHD9s3jg,NA,2
XymxTvcinsg,NA,3
myn6D9o2ol,NA,3
mktgpv9injx,NA,3
Xkvlpvcs2je,NA,3
XkxxTDco2ie,NA,3
Q1cTDco2sl,NA,3
mJVgTPqjhie,NA,3
71zlav9onox,NA,3
Qyaawqo3je,NA,3
XJBxaP9snie,NA,3
71Og6w5j3sg,NA,3
Qy_laPqihsl,NA,3
QkoTvco2ix,NA,3
XkLlpw9ohog,NA,3
XJJg6w9j3oe,NA,3
7JkedD9s3oe,NA,5
myCOw5i3ol,NA,5
Qk0P89s2je,NA,2
QyMyi9shsl,NA,4
mJDkoco3ig,NA,4
7yJeRFqi2ox,NA,4
Q1te35onox,NA,5
7J_en9ihjl,NA,5
Xy_wqqonsg,NA,4
XJ4xncohse,NA,5
X1Qgnqs3ol,NA,5
71Hgwt9j2je,NA,3
Xym_Dq5s3jx,NA,4
XkElTjqj2ie,NA,4
mkzxyiqjnje,NA,5
XJ6owqonsg,NA,4
q4kTZb7Ls,NA,2
zLmD00ECJ,NA,2
mJclVu5s3og,NA,3
myskq5jhse,NA,3
mJHQP9o3il,NA,3
Qke_99qs2il,NA,2
mynx995jnjg,NA,2
mJA5ccjhix,NA,2
QyTlcq5onsg,NA,2
X1Ceh5s2sg,NA,5
bfzjZGVCS,NA,2
Xk_ltsqi2sx,NA,2
ynL0dpCU5,NA,2
mkyeiw5o2jg,NA,4
QJDdd9jhog,NA,2
XkUu_cj3sg,NA,2
71_Ou9ohsl,NA,5
7knoscsnjx,NA,2
mk6jj9s3ol,NA,2
Qk3l95s2il,NA,5
8DCLAN1YwP,NA,2
7JZgF55j2ix,NA,7
myOlos9insl,NA,2
mk6lis5ohjx,NA,2
7kheooqs3il,NA,2
mk0xjoqi3jl,NA,2
Os_AKoRnm,NA,6
XkReS35snoe,NA,3
7yTgS25ohjl,NA,3
myR1u9jnje,NA,3
7J2yu9o2se,NA,3
QJCB95s3og,NA,3
Xype25shse,NA,3
7yglYq9shjl,NA,7
7k1xv9qihse,NA,4
mJ8xs2qj2ie,NA,2
amC6qwn9_d,NA,6
_HLvIOIsh9,NA,6
cDCbua93l,NA,6
Q15J5cjnje,NA,2
mktPscinie,NA,2
ssHn6S28m,NA,6
YxBLn5FhIg,NA,6
e2jkUH_oB,NA,6
xCGaAepbRp,NA,6
7kTgitcjhie,NA,2
m1_RPcjhil,NA,2
7k4b599jnol,NA,2
Qy4q9qo2sg,NA,2
my9cconjg,NA,2
my_bqqqo3ol,NA,2
QkzLo9s3jx,NA,3
X1HG_9j2ix,NA,2
XkYc55jnol,NA,2
Q1m_5c9onse,NA,2
QJa555j3jl,NA,2
QJgZyocjhie,NA,2
myMlLc9i2ol,NA,2
XyEe8cqi3sx,NA,2
m1mlI9qi2il,NA,2
Qy_LPqo2je,NA,2
Xyito9o3je,NA,2
7kb_ds5j3og,NA,2
mJ0xVOcihog,NA,3
XySjo5i2se,NA,2
X1vqc5jhjl,NA,2
XkelA89ihie,NA,3
7Jxx_vcjhox,NA,4
m1ZUj9onoe,NA,3
myhdo9s3og,NA,2
7ywgq59j3oe,NA,2
71Be99ci2sx,NA,2
Qk9jscs2og,NA,2
Q1l_yD5s3sl,NA,2
7kbXv5jhse,NA,4
mkVxli5i2ie,NA,3
mJVgo9s2jx,NA,3
7yGbyi9ihje,NA,3
QJmenIcjhje,NA,2
7kFHn5ihse,NA,3
QymIsqi2ig,NA,2
Qkp4Fqi2jx,NA,3
710g_i9jnil,NA,2
X1plj9ohse,NA,3
Q1SZn5j2ie,NA,3
QkzgFico2ol,NA,3
Qym_qocinol,NA,2
X1xx9s5ihog,NA,2
QkIWzPcs2jx,NA,4
Qk_WGwqj3je,NA,4
7kPCv5o3ie,NA,2
X1_CD5ihix,NA,2
XJYAPqi3ix,NA,2
7JIcc5onol,NA,2
71yeAv9s2ig,NA,2
QJlgADqi3sl,NA,2
QkIxU9co3og,NA,2
mkbgen5shje,NA,2
Q1Xwqihil,NA,4
Q15hLqi3sg,NA,2
QyieUiqj3oe,NA,2
7ykgus5j2jl,NA,3
71wNFcshil,NA,2
715xq59shie,NA,2
X1Ke9q9snsx,NA,2
7kIe559s3se,NA,2
Qycj9shil,NA,2
Q1pxYici2sx,NA,2
7kHci9inie,NA,2
m1Sgwj5s2ig,NA,2
7ye8o9i2ig,NA,3
mJwlSv5s2ix,NA,4
X1rxYUqsnil,NA,4
7k58v5jhil,NA,2
7k_V9cinox,NA,2
7yYVqcs3ie,NA,2
m1Nzc9j2jl,NA,3
XkAws5jhoe,NA,2
XJzEO9ihil,NA,3
mk1dcs3ol,NA,4
bWTL7g2h9T,NA,6
m9bE3j6zW,NA,6
00bW3SYbdj,NA,6
71ROocohig,NA,3
7JNbXDcj2jx,NA,4
mJbz_9jhix,NA,2
QJElC8qs2sl,NA,3
mkGWd9shox,NA,2
m1eno5i2oe,NA,2
myDdohceJ,NA,6
Xkwexoqj3jg,NA,3
Xk7eYoqinje,NA,3
XJXghOcohsx,NA,2
XklmI9i3oe,NA,2
Xyoosqo2ol,NA,2
Qkjo5j2je,NA,2
7yO3n5snol,NA,2
7yDlC85ohoe,NA,3
XJ__cs3ol,NA,4
e6OxuPFO2,NA,4
tESlZ_mtF,NA,4
QyfZdjcshie,NA,3
myDW_D9s3jg,NA,7
QJE_ZDco2oe,NA,7
7JLZbwqo2jx,NA,7
mkr_WDcj2jg,NA,7
mkUCP9s3jl,NA,2
mJ_gxcs7_yf,NA,9
71ly55o3ol,NA,4
QJVZSPcs2ie,NA,10
X1Mc0_0jHz,NA,2
mJIeVv9s2sx,NA,13
7JxbKvci2ox,NA,3
XkbW6iqihog,NA,5
QkZ30uCiBf,NA,4
7yTMaJxU37z,NA,2
7J4Twcsnsg,NA,4
uWbSFL6qY,NA,5
CRv56pzwc7,NA,5
m1b5I5shie,NA,4
Q1DWN_5onix,NA,5
7yiiJeU3QM,NA,10
mkWXnJxLh7M,NA,55
m1PeoyeL3Xz,NA,20
Qkex3scsnix,NA,4
ydhWMTCSb,NA,12
m1bcp9pLDI,NA,9
7kBl31lLhQM,NA,9
7k8Acqj3og,NA,4
myNgP8cshoe,NA,2
ESc0PTGL3,NA,6
XkhgFF5i2se,NA,6
XyqxFYcohsg,NA,9
7JJgfo9snix,NA,2
XJ0fsqshol,NA,2
QJozi5onsg,NA,2
7kqMi5s2ol,NA,2
mkTzs9ohog,NA,2
XkhMs9ohje,NA,2
m1rlfj5insl,NA,2
7kNgMo5o2sl,NA,2
XkWeGo5shsg,NA,2
QJelGoqo3ol,NA,2
71XeGiqs3sl,NA,2
m1Mxzs9ihie,NA,2
QJgYYY7LX8,NA,2
XJIx90uAirG,NA,3
PIi3cZcRK,NA,66
mJV1qKmI7L,NA,2
7kPHBFdHU,NA,3
mJtnL5i3ig,NA,8
QkOuucihil,NA,7
7kkbnIqs3ie,NA,4
3SKD5DJ0K,NA,19
pgoknBu72,NA,7
my95P9insg,NA,3
XkdgaI5i3jg,NA,2
